#Epoch  i		Time		  Data		   Loss		   Prec@1		   Prec@5 
1	70           0.712 	           0.062	          5.4393	           0.000 	           3.125
1	71           0.689 	           0.047	          5.4450	           0.000 	           3.125
1	72           0.708 	           0.047	          5.3794	           0.000 	           2.344
1	73           0.717 	           0.062	          5.4752	           2.344 	           5.469
1	74           0.711 	           0.062	          5.3196	           2.344 	           5.469
1	75           0.696 	           0.046	          5.4257	           0.000 	           3.125
1	76           0.710 	           0.059	          5.4123	           0.000 	           1.562
1	77           0.693 	           0.052	          5.3734	           0.000 	           0.781
1	78           0.710 	           0.052	          5.3683	           0.781 	           3.125
1	79           0.713 	           0.047	          5.3155	           0.000 	           3.906
1	80           0.719 	           0.047	          5.3327	           0.000 	           3.125
1	81           0.716 	           0.047	          5.3579	           0.781 	           4.688
1	82           0.708 	           0.047	          5.2014	           2.344 	          10.938
1	83           0.701 	           0.047	          5.3091	           1.562 	           4.688
1	84           0.701 	           0.047	          5.4453	           0.781 	           3.125
1	85           0.720 	           0.047	          5.2822	           2.344 	           5.469
1	86           0.699 	           0.047	          5.3950	           0.781 	           3.906
1	87           0.690 	           0.047	          5.3202	           0.000 	           2.344
1	88           0.703 	           0.062	          5.3450	           0.000 	           3.125
1	89           0.708 	           0.047	          5.3384	           0.000 	           2.344
1	90           0.719 	           0.051	          5.3261	           0.000 	           3.125
1	91           0.738 	           0.063	          5.3929	           0.781 	           3.906
1	92           0.714 	           0.051	          5.2861	           0.781 	           3.906
1	93           0.701 	           0.031	          5.4068	           0.781 	           3.125
1	94           0.708 	           0.053	          5.4382	           0.000 	           1.562
1	95           0.703 	           0.047	          5.3899	           0.781 	           5.469
1	96           0.728 	           0.047	          5.2806	           2.344 	           8.594
1	97           0.719 	           0.062	          5.4023	           0.781 	           2.344
1	98           0.719 	           0.047	          5.4040	           1.562 	           3.906
1	99           0.724 	           0.047	          5.3353	           0.781 	           6.250
1	100           0.713 	           0.047	          5.3446	           0.781 	           3.906
1	101           0.703 	           0.062	          5.2203	           1.562 	           5.469
1	102           0.742 	           0.062	          5.2922	           2.344 	           3.906
1	103           0.711 	           0.047	          5.2967	           1.562 	           5.469
1	104           0.712 	           0.047	          5.2695	           1.562 	           3.906
1	105           0.707 	           0.053	          5.4446	           1.562 	           7.031
1	106           0.699 	           0.046	          5.1992	           2.344 	          10.938
1	107           0.706 	           0.047	          5.3827	           2.344 	           5.469
1	108           0.722 	           0.064	          5.2782	           0.781 	           4.688
1	109           0.748 	           0.047	          5.3481	           1.562 	           6.250
1	110           0.716 	           0.047	          5.3516	           0.000 	           6.250
1	111           0.735 	           0.047	          5.2346	           0.781 	           5.469
1	112           0.713 	           0.063	          5.2800	           0.000 	           5.469
1	113           0.772 	           0.067	          5.3132	           1.562 	           3.125
1	114           0.753 	           0.047	          5.2735	           0.781 	           5.469
1	115           0.745 	           0.051	          5.3139	           0.000 	           5.469
1	116           0.784 	           0.059	          5.3318	           0.000 	           2.344
1	117           0.808 	           0.058	          5.3361	           0.781 	           3.125
1	118           0.829 	           0.058	          5.1866	           0.781 	           4.688
1	119           0.811 	           0.062	          5.1557	           0.781 	           5.469
1	120           0.792 	           0.054	          5.2755	           1.562 	           1.562
1	121           0.753 	           0.056	          5.1615	           2.344 	           8.594
1	122           0.753 	           0.054	          5.3345	           0.000 	           2.344
1	123           0.749 	           0.047	          5.2809	           0.781 	           5.469
1	124           0.753 	           0.047	          5.2010	           2.344 	           8.594
1	125           0.768 	           0.054	          5.2890	           2.344 	           3.125
1	126           0.759 	           0.051	          5.2764	           0.781 	           4.688
1	127           0.714 	           0.031	          5.2668	           1.562 	           4.688
1	128           0.713 	           0.047	          5.3793	           0.000 	           3.125
1	129           0.750 	           0.047	          5.2536	           1.562 	           1.562
1	130           0.742 	           0.066	          5.2869	           0.000 	           2.344
1	131           0.715 	           0.047	          5.2838	           1.562 	           6.250
1	132           0.718 	           0.062	          5.2766	           2.344 	           7.812
1	133           0.727 	           0.047	          5.3899	           0.000 	           2.344
1	134           0.730 	           0.047	          5.3375	           0.781 	           2.344
1	135           0.762 	           0.062	          5.2081	           2.344 	           7.812
1	136           0.750 	           0.062	          5.3118	           0.781 	           4.688
1	137           0.746 	           0.047	          5.2363	           1.562 	           3.906
1	138           0.723 	           0.047	          5.1949	           1.562 	           7.031
1	139           0.719 	           0.047	          5.3097	           0.781 	           3.906
1	140           0.736 	           0.047	          5.2395	           0.781 	           4.688
1	141           0.733 	           0.058	          5.3358	           0.781 	           2.344
1	142           0.734 	           0.047	          5.1867	           0.781 	           3.906
1	143           0.726 	           0.047	          5.3780	           0.781 	           3.125
1	144           0.734 	           0.047	          5.2037	           0.781 	           6.250
1	145           0.742 	           0.054	          5.2966	           0.000 	           3.906
1	146           0.721 	           0.047	          5.2395	           0.781 	           8.594
1	147           0.719 	           0.047	          5.3365	           0.000 	           3.125
1	148           0.738 	           0.062	          5.1735	           0.000 	           7.812
1	149           0.735 	           0.063	          5.2886	           2.344 	           8.594
1	150           0.744 	           0.047	          5.2844	           2.344 	           3.906
1	151           0.722 	           0.047	          5.2399	           0.000 	           4.688
1	152           0.734 	           0.062	          5.2811	           2.344 	           4.688
1	153           0.726 	           0.062	          5.2287	           1.562 	          10.938
1	154           0.740 	           0.062	          5.2068	           1.562 	           3.906
1	155           0.734 	           0.062	          5.1712	           2.344 	          10.938
1	156           0.734 	           0.047	          5.2794	           0.781 	           4.688
1	157           0.766 	           0.047	          5.2554	           1.562 	           3.125
1	158           0.734 	           0.047	          5.2032	           0.781 	           3.906
1	159           0.750 	           0.047	          5.1575	           1.562 	           5.469
1	160           0.725 	           0.047	          5.1510	           0.000 	           7.812
1	161           0.752 	           0.047	          5.3142	           0.000 	           3.906
1	162           0.741 	           0.062	          5.2267	           0.000 	           7.812
1	163           0.734 	           0.047	          5.2000	           0.781 	           5.469
1	164           0.766 	           0.062	          5.2306	           1.562 	           5.469
1	165           0.734 	           0.047	          5.2682	           0.781 	           6.250
1	166           0.734 	           0.047	          5.1201	           2.344 	           5.469
1	167           0.747 	           0.047	          5.1445	           2.344 	           7.031
1	168           0.754 	           0.047	          5.2776	           0.000 	           3.906
1	169           0.750 	           0.047	          5.0941	           3.125 	          10.156
1	170           0.734 	           0.047	          5.1789	           0.781 	           5.469
1	171           0.759 	           0.051	          5.2333	           0.000 	           4.688
1	172           0.756 	           0.047	          5.2414	           3.906 	           7.031
1	173           0.716 	           0.047	          5.0344	           1.562 	           8.594
1	174           0.758 	           0.062	          5.2071	           0.781 	           5.469
1	175           0.766 	           0.063	          5.2824	           2.344 	           4.688
1	176           0.749 	           0.047	          5.1519	           1.562 	           5.469
1	177           0.751 	           0.047	          5.2416	           2.344 	           9.375
1	178           0.738 	           0.062	          5.2201	           1.562 	           7.812
1	179           0.734 	           0.063	          5.0936	           1.562 	          10.938
1	180           0.740 	           0.047	          5.2923	           2.344 	           7.031
1	181           0.752 	           0.047	          5.3113	           0.781 	           3.125
1	182           0.766 	           0.047	          5.1972	           1.562 	           7.031
1	183           0.781 	           0.047	          5.1616	           3.125 	          13.281
1	184           0.414 	           0.031	          5.2313	           2.174 	          13.043
