#Epoch  i		Time		  Data		   Loss		   Prec@1		   Prec@5 
1	34           0.679 	           0.062	          5.3984	           2.344 	           4.688
1	35           0.690 	           0.047	          5.3901	           0.000 	           2.344
1	36           0.664 	           0.047	          5.3207	           1.562 	           5.469
1	37           0.669 	           0.047	          5.3795	           0.781 	           0.781
1	38           0.695 	           0.047	          5.4475	           0.781 	           3.125
1	39           0.688 	           0.047	          5.4043	           0.000 	           1.562
1	40           0.663 	           0.047	          5.3578	           0.000 	           2.344
1	41           0.703 	           0.063	          5.5126	           0.781 	           2.344
1	42           0.672 	           0.047	          5.3410	           1.562 	           7.031
1	43           0.692 	           0.047	          5.3895	           0.781 	           3.125
1	44           0.684 	           0.047	          5.3790	           0.781 	           3.125
1	45           0.673 	           0.048	          5.3889	           0.000 	           3.125
1	46           0.688 	           0.046	          5.5051	           0.000 	           1.562
1	47           0.688 	           0.047	          5.3870	           3.125 	           5.469
1	48           0.677 	           0.047	          5.3283	           0.781 	           3.125
1	49           0.685 	           0.056	          5.3135	           1.562 	           4.688
1	50           0.686 	           0.047	          5.3390	           0.781 	           3.906
1	51           0.690 	           0.047	          5.3632	           0.000 	           5.469
1	52           0.669 	           0.062	          5.4379	           0.781 	           1.562
1	53           0.701 	           0.062	          5.3047	           0.781 	           5.469
1	54           0.687 	           0.047	          5.4185	           0.781 	           2.344
1	55           0.689 	           0.054	          5.3485	           0.000 	           3.125
1	56           0.696 	           0.047	          5.4571	           0.781 	           2.344
1	57           0.688 	           0.038	          5.2875	           1.562 	           3.906
1	58           0.687 	           0.047	          5.4659	           1.562 	           3.125
1	59           0.692 	           0.047	          5.4140	           0.781 	           3.906
1	60           0.709 	           0.047	          5.4167	           0.781 	           2.344
1	61           0.716 	           0.062	          5.2756	           2.344 	           5.469
1	62           0.708 	           0.047	          5.4294	           0.000 	           3.125
1	63           0.688 	           0.062	          5.2982	           0.781 	           3.125
1	64           0.681 	           0.063	          5.2736	           2.344 	           7.812
1	65           0.695 	           0.054	          5.2930	           0.000 	           2.344
1	66           0.698 	           0.062	          5.3731	           1.562 	           3.906
1	67           0.700 	           0.047	          5.3726	           3.125 	           6.250
1	68           0.703 	           0.047	          5.3595	           0.000 	           3.125
1	69           0.688 	           0.047	          5.3047	           0.781 	           3.906
1	70           0.705 	           0.047	          5.3688	           0.000 	           6.250
1	71           0.694 	           0.047	          5.3454	           1.562 	           3.906
1	72           0.703 	           0.062	          5.3857	           0.000 	           1.562
1	73           0.695 	           0.047	          5.3461	           1.562 	           2.344
1	74           0.704 	           0.057	          5.2586	           2.344 	           6.250
1	75           0.723 	           0.047	          5.3493	           1.562 	           5.469
1	76           0.697 	           0.045	          5.4209	           1.562 	           3.906
1	77           0.709 	           0.062	          5.3897	           0.000 	           0.781
1	78           0.703 	           0.062	          5.3378	           0.781 	           3.906
1	79           0.712 	           0.065	          5.3545	           0.781 	           3.125
1	80           0.706 	           0.062	          5.3455	           0.000 	           4.688
1	81           0.717 	           0.047	          5.3408	           0.781 	           3.125
1	82           0.712 	           0.040	          5.3700	           0.000 	           1.562
1	83           0.710 	           0.047	          5.2985	           1.562 	           7.031
1	84           0.719 	           0.047	          5.3391	           0.000 	           0.781
1	85           0.688 	           0.047	          5.3145	           0.000 	           5.469
1	86           0.716 	           0.047	          5.3310	           1.562 	           4.688
1	87           0.703 	           0.047	          5.3501	           0.000 	           4.688
1	88           0.703 	           0.047	          5.3812	           0.781 	           4.688
1	89           0.698 	           0.047	          5.3671	           0.000 	           4.688
1	90           0.726 	           0.047	          5.3212	           0.781 	           4.688
1	91           0.725 	           0.062	          5.3927	           0.000 	           4.688
1	92           0.711 	           0.047	          5.3569	           0.781 	           4.688
